id_pesquisa,id_cliente,data_resposta,trimestre_ref,segmento_declarado,produto,canal,tempo_relacionamento,nota_satisfacao,comentario,id_cliente_num,qtd_atendimentos,nota_atendimento_media,qtd_atendimentos_resolvidos,qtd_atendimentos_pendentes,principal_motivo_contato,principal_canal_atendimento,produto_atendimento,qtd_registros_extrato,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente,produto_extrato
FD00640,C00050,2026-03-19,2026T1,Private,Tesouro Direto,App,6-24 meses,9,,50,2.0,8.5,1.0,1.0,duvida rentabilidade,Telefone,Carteira Administrada,4.0,7.25,0.25,33.225,0.0,Tesouro Direto
FD00641,C00362,2026-01-22,2026T1,Varejo,Fundos,App,2-5 anos,10,Consegui acompanhar minha carteira,362,,,,,,,,2.0,6.5,1.0,59.95,1.0,Carteira Administrada
FD00642,C00415,2026-02-14,2026T1,Varejo,CDB,App,6-24 meses,9,Informacoes estavam faceis de encontrar,415,,,,,,,,2.0,8.0,0.0,37.55,0.0,CDB
FD00643,C00119,2026-02-05,2026T1,Novo Investidor,CDB,App,0-6 meses,6,Nao consegui falar com assessor,119,1.0,6.0,1.0,0.0,cadastro,Telefone,CDB,1.0,8.0,0.0,37.6,0.0,CDB
FD00644,C00467,2026-03-28,2026T1,Alta Renda,COE,App,2-5 anos,9,Boa experiencia no aplicativo,467,1.0,10.0,1.0,0.0,resgate,Telefone,Fundos,2.0,10.0,0.0,7.65,1.0,COE
FD00645,C00042,2026-02-10,2026T1,Alta Renda,Tesouro Direto,Assessoria,2-5 anos,10,Informacoes estavam faceis de encontrar,42,,,,,,,,1.0,9.0,1.0,26.4,0.0,Tesouro Direto
FD00646,C00261,2026-03-02,2026T1,Varejo,Carteira Administrada,Internet Banking,6-24 meses,6,Nao consegui falar com assessor,261,2.0,10.0,1.0,1.0,cadastro,Chat,CDB,2.0,5.5,0.5,25.85,0.0,CDB
FD00647,C00525,2026-03-01,2026T1,Varejo,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,525,1.0,8.0,1.0,0.0,reclamacao atendimento,Telefone,Fundos,3.0,9.333333333333334,0.0,27.53333333333333,1.0,Tesouro Direto
FD00648,C00045,2026-02-10,2026T1,Private,CDB,App,2-5 anos,10,Assessoria ajudou na decisao,45,,,,,,,,3.0,7.0,0.0,24.599999999999998,0.0,CDB
FD00649,C00328,2026-02-05,2026T1,Varejo,Fundos,App,2-5 anos,10,Assessoria ajudou na decisao,328,,,,,,,,2.0,10.0,0.5,18.8,0.0,Fundos
FD00650,C00098,2026-03-16,2026T1,Alta Renda,CDB,App,0-6 meses,10,Assessoria ajudou na decisao,98,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,7.5,0.0,22.8,0.0,Fundos
FD00651,C00360,2026-01-17,2026T1,Varejo,CDB,,6-24 meses,9,Atendimento claro e rapido,360,1.0,10.0,1.0,0.0,acesso app,Chat,Fundos,,,,,,
FD00652,C00076,2026-01-17,2026T1,Varejo,Tesouro Direto,App,0-6 meses,7,Demorou um pouco para encontrar informacoes,76,1.0,9.0,1.0,0.0,explicacao risco,Telefone,Fundos,3.0,8.333333333333334,0.0,16.433333333333334,0.0,CDB
FD00653,C00541,2026-01-24,2026T1,Novo Investidor,CDB,Assessoria,0-6 meses,10,Boa experiencia no aplicativo,541,1.0,9.0,0.0,0.0,resgate,Chat,CDB,3.0,5.0,0.0,40.56666666666667,1.0,CDB
FD00654,C00068,2026-01-14,2026T1,Varejo,Fundos,App,2-5 anos,9,Boa experiencia no aplicativo,68,,,,,,,,4.0,9.25,0.0,21.45,0.0,CDB
FD00655,C00269,2026-01-09,2026T1,Alta Renda,COE,Assessoria,6-24 meses,10,Informacoes estavam faceis de encontrar,269,2.0,10.0,2.0,0.0,explicacao risco,Telefone,CDB,5.0,5.2,0.0,18.82,0.0,CDB
FD00656,C00517,2026-01-26,2026T1,Alta Renda,CDB,Assessoria,6-24 meses,10,Consegui acompanhar minha carteira,517,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,CDB,4.0,6.25,0.0,16.75,1.0,CDB
FD00657,C00402,2026-01-17,2026T1,Novo Investidor,Tesouro Direto,App,6-24 meses,10,Informacoes estavam faceis de encontrar,402,,,,,,,,2.0,6.0,0.0,17.3,0.0,Tesouro Direto
FD00658,C00495,2026-03-13,2026T1,Alta Renda,Tesouro Direto,Internet Banking,2-5 anos,10,Consegui acompanhar minha carteira,495,,,,,,,,2.0,6.5,0.0,9.55,0.0,Fundos
FD00659,C00465,2026-03-03,2026T1,Novo Investidor,Fundos,Assessoria,6-24 meses,8,Aplicativo poderia explicar melhor,465,,,,,,,,1.0,11.0,0.0,40.2,0.0,CDB
FD00660,C00375,2026-01-06,2026T1,Private,CDB,App,2-5 anos,10,Atendimento claro e rapido,375,1.0,8.0,1.0,0.0,acesso app,Chat,Fundos,5.0,8.6,0.0,21.7,0.0,CDB
FD00661,C00099,2026-01-26,2026T1,Private,Fundos,App,0-6 meses,9,Informacoes estavam faceis de encontrar,99,,,,,,,,3.0,8.333333333333334,0.0,15.566666666666668,0.0,Fundos
FD00662,C00196,2026-01-30,2026T1,Alta Renda,CDB,App,6-24 meses,10,Assessoria ajudou na decisao,196,1.0,9.0,1.0,0.0,explicacao risco,E-mail,Fundos,3.0,11.0,0.0,26.8,1.0,Fundos
FD00663,C00454,2026-01-21,2026T1,Novo Investidor,Fundos,Internet Banking,6-24 meses,8,Tive duvida sobre rentabilidade,454,1.0,6.0,1.0,0.0,reclamacao atendimento,Agencia,CDB,2.0,6.5,0.0,34.4,1.0,CDB
FD00664,C00369,2026-02-17,2026T1,Private,CDB,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,369,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,6.5,0.25,22.85,1.0,Carteira Administrada
FD00665,C00410,2026-03-19,2026T1,Private,Fundos,Internet Banking,2-5 anos,10,Assessoria ajudou na decisao,410,1.0,7.0,1.0,0.0,reclamacao atendimento,Chat,Fundos,2.0,2.0,0.0,17.85,0.0,Fundos
FD00666,C00393,2026-01-12,2026T1,Alta Renda,Fundos,App,5+ anos,7,"Experiencia ok, mas poderia ser mais simples",393,,,,,,,,6.0,7.5,0.16666666666666666,15.483333333333334,1.0,CDB
FD00667,C00267,2026-03-25,2026T1,Varejo,Tesouro Direto,App,5+ anos,10,Assessoria ajudou na decisao,267,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,Tesouro Direto,1.0,4.0,0.0,28.7,0.0,CDB
FD00668,C00286,2026-03-10,2026T1,Private,Carteira Administrada,Assessoria,2-5 anos,9,Consegui acompanhar minha carteira,286,,,,,,,,3.0,8.333333333333334,0.0,20.866666666666667,0.0,CDB
FD00669,C00345,2026-01-21,2026T1,Alta Renda,Fundos,App,5+ anos,9,Boa experiencia no aplicativo,345,,,,,,,,1.0,7.0,0.0,13.2,0.0,Fundos
FD00670,C00385,2026-01-10,2026T1,Varejo,COE,Assessoria,5+ anos,9,Atendimento claro e rapido,385,,,,,,,,1.0,5.0,0.0,13.2,0.0,COE
FD00671,C00086,2026-03-03,2026T1,Alta Renda,CDB,App,5+ anos,9,Atendimento claro e rapido,86,1.0,9.0,1.0,0.0,explicacao risco,Telefone,CDB,4.0,7.75,0.0,16.95,1.0,CDB
FD00672,C00086,2026-01-04,2026T1,Alta Renda,CDB,App,2-5 anos,10,Assessoria ajudou na decisao,86,1.0,9.0,1.0,0.0,explicacao risco,Telefone,CDB,4.0,7.75,0.0,16.95,1.0,CDB
FD00673,C00073,2026-01-11,2026T1,Private,CDB,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,73,,,,,,,,2.0,7.0,0.0,36.7,0.0,CDB
FD00674,C00115,2026-01-10,2026T1,Varejo,Tesouro Direto,App,5+ anos,10,Informacoes estavam faceis de encontrar,115,,,,,,,,1.0,12.0,2.0,36.4,0.0,Tesouro Direto
FD00675,C00045,2026-03-26,2026T1,Private,Carteira Administrada,App,5+ anos,10,Informacoes estavam faceis de encontrar,45,,,,,,,,3.0,7.0,0.0,24.599999999999998,0.0,CDB
FD00676,C00520,2026-01-26,2026T1,Private,CDB,Assessoria,2-5 anos,9,Informacoes estavam faceis de encontrar,520,1.0,7.0,0.0,1.0,extrato,Chat,Fundos,1.0,9.0,0.0,27.2,0.0,CDB
FD00677,C00298,2026-01-17,2026T1,Private,Tesouro Direto,App,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",298,3.0,7.0,1.0,2.0,duvida rentabilidade,Telefone,Tesouro Direto,3.0,8.333333333333334,0.0,21.633333333333336,0.0,Tesouro Direto
FD00678,C00369,2026-02-26,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,9,Consegui acompanhar minha carteira,369,1.0,10.0,1.0,0.0,resgate,E-mail,CDB,4.0,6.5,0.25,22.85,1.0,Carteira Administrada
FD00679,C00398,2026-02-17,2026T1,Alta Renda,Tesouro Direto,App,0-6 meses,10,Atendimento claro e rapido,398,,,,,,,,6.0,6.833333333333333,0.3333333333333333,36.71666666666667,0.0,CDB
FD00680,C00238,2026-01-23,2026T1,Private,Carteira Administrada,App,0-6 meses,4,Aplicativo travou durante consulta,238,2.0,6.5,1.0,1.0,acesso app,Chat,CDB,4.0,5.25,0.0,22.05,1.0,CDB
FD00681,C00284,2026-03-26,2026T1,Private,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,284,,,,,,,,4.0,8.5,0.25,30.025,0.0,COE
FD00682,C00080,2026-01-18,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,7,Aplicativo poderia explicar melhor,80,,,,,,,,2.0,5.0,0.0,10.55,0.0,Tesouro Direto
FD00683,C00475,2026-01-11,2026T1,Alta Renda,CDB,App,5+ anos,10,Boa experiencia no aplicativo,475,,,,,,,,2.0,9.0,1.0,60.75,0.0,CDB
FD00684,C00137,2026-03-23,2026T1,Alta Renda,Fundos,App,2-5 anos,10,Assessoria ajudou na decisao,137,2.0,10.0,1.0,1.0,acesso app,Chat,Carteira Administrada,4.0,7.75,0.3333333333333333,47.25,1.0,Carteira Administrada
FD00685,C00217,2026-02-22,2026T1,Alta Renda,Fundos,App,0-6 meses,10,Atendimento claro e rapido,217,2.0,5.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,7.0,0.0,20.599999999999998,1.0,CDB
FD00686,C00313,2026-01-03,2026T1,Private,Fundos,App,5+ anos,9,Informacoes estavam faceis de encontrar,313,2.0,9.5,2.0,0.0,reclamacao atendimento,E-mail,CDB,3.0,8.0,0.0,15.866666666666667,1.0,CDB
FD00687,C00344,2026-03-18,2026T1,Alta Renda,Fundos,App,5+ anos,10,Atendimento claro e rapido,344,2.0,5.0,2.0,0.0,reclamacao atendimento,Agencia,Tesouro Direto,4.0,8.5,0.0,20.275,1.0,Fundos
FD00688,C00236,2026-01-23,2026T1,Varejo,CDB,App,2-5 anos,7,Aplicativo poderia explicar melhor,236,1.0,10.0,1.0,0.0,explicacao risco,Agencia,Tesouro Direto,3.0,5.0,0.0,29.766666666666666,0.0,CDB
FD00689,C00201,2026-03-18,2026T1,Varejo,Tesouro Direto,Assessoria,6-24 meses,10,Assessoria ajudou na decisao,201,2.0,9.0,2.0,0.0,duvida rentabilidade,Chat,CDB,4.0,6.0,0.0,1.4,0.0,Tesouro Direto
FD00690,C00527,2026-01-15,2026T1,Alta Renda,Carteira Administrada,App,6-24 meses,9,Informacoes estavam faceis de encontrar,527,2.0,9.0,1.0,1.0,duvida rentabilidade,Chat,Carteira Administrada,2.0,7.5,0.0,17.55,0.0,Tesouro Direto
FD00691,C00508,2026-03-26,2026T1,Varejo,Tesouro Direto,App,2-5 anos,9,Informacoes estavam faceis de encontrar,508,,,,,,,,2.0,9.0,0.0,11.1,0.0,Tesouro Direto
FD00692,C00016,2026-03-02,2026T1,Private,COE,App,5+ anos,9,Informacoes estavam faceis de encontrar,16,1.0,8.0,0.0,1.0,acesso app,Telefone,COE,3.0,9.0,0.0,14.4,0.0,CDB
FD00693,C00537,2026-01-09,2026T1,Varejo,Carteira Administrada,App,2-5 anos,9,Consegui acompanhar minha carteira,537,3.0,9.333333333333334,3.0,0.0,extrato,Telefone,Carteira Administrada,3.0,7.666666666666667,0.3333333333333333,28.36666666666667,1.0,CDB
FD00694,C00035,2026-03-18,2026T1,Novo Investidor,Tesouro Direto,Assessoria,6-24 meses,10,Boa experiencia no aplicativo,35,,,,,,,,3.0,7.0,0.0,33.46666666666666,1.0,Carteira Administrada
FD00695,C00264,2026-03-12,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,10,Consegui acompanhar minha carteira,264,1.0,10.0,1.0,0.0,duvida rentabilidade,Telefone,Carteira Administrada,2.0,2.0,0.0,18.3,0.0,Tesouro Direto
FD00696,C00278,2026-01-05,2026T1,Varejo,COE,App,6-24 meses,8,Demorou um pouco para encontrar informacoes,278,2.0,9.0,1.0,0.0,duvida rentabilidade,Agencia,COE,4.0,7.0,0.0,24.35,1.0,Tesouro Direto
FD00697,C00006,2026-02-05,2026T1,Private,CDB,Central de Atendimento,5+ anos,7,Tive duvida sobre rentabilidade,6,,,,,,,,3.0,6.333333333333333,0.3333333333333333,15.0,1.0,CDB
FD00698,C00131,2026-02-04,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,7,Aplicativo poderia explicar melhor,131,,,,,,,,2.0,12.5,0.5,58.2,1.0,Carteira Administrada
FD00699,C00537,2026-02-19,2026T1,Varejo,CDB,Internet Banking,2-5 anos,9,Assessoria ajudou na decisao,537,3.0,9.333333333333334,3.0,0.0,extrato,Telefone,Carteira Administrada,3.0,7.666666666666667,0.3333333333333333,28.36666666666667,1.0,CDB
FD00700,C00057,2026-03-31,2026T1,Private,CDB,,0-6 meses,9,Boa experiencia no aplicativo,57,4.0,8.75,2.0,2.0,acesso app,Telefone,CDB,6.0,7.166666666666667,0.16666666666666666,22.849999999999998,0.0,CDB
FD00701,C00035,2026-03-03,2026T1,Novo Investidor,Carteira Administrada,Internet Banking,2-5 anos,7,"Experiencia ok, mas poderia ser mais simples",35,,,,,,,,3.0,7.0,0.0,33.46666666666666,1.0,Carteira Administrada
FD00702,C00495,2026-03-29,2026T1,Alta Renda,Fundos,App,0-6 meses,9,Boa experiencia no aplicativo,495,,,,,,,,2.0,6.5,0.0,9.55,0.0,Fundos
FD00703,C00309,2026-02-24,2026T1,Varejo,Tesouro Direto,Assessoria,5+ anos,10,Assessoria ajudou na decisao,309,,,,,,,,1.0,2.0,0.0,20.9,0.0,Tesouro Direto
FD00704,C00377,2026-03-05,2026T1,Varejo,Fundos,Assessoria,6-24 meses,7,Demorou um pouco para encontrar informacoes,377,,,,,,,,4.0,4.25,0.0,23.925,0.0,CDB
FD00705,C00139,2026-02-18,2026T1,Alta Renda,Fundos,Internet Banking,0-6 meses,8,Demorou um pouco para encontrar informacoes,139,2.0,8.5,1.0,0.0,acesso app,Chat,CDB,2.0,8.0,0.0,24.55,0.0,CDB
FD00706,C00284,2026-03-25,2026T1,Private,Fundos,Assessoria,0-6 meses,9,Consegui acompanhar minha carteira,284,,,,,,,,4.0,8.5,0.25,30.025,0.0,COE
FD00707,C00519,2026-01-30,2026T1,Novo Investidor,Fundos,App,2-5 anos,10,Informacoes estavam faceis de encontrar,519,1.0,8.0,1.0,0.0,duvida rentabilidade,Agencia,Tesouro Direto,4.0,9.5,0.0,25.9,0.0,CDB
FD00708,C00067,2026-02-13,2026T1,Private,Fundos,Internet Banking,0-6 meses,3,Nao entendi a cobranca,67,1.0,3.0,1.0,0.0,reclamacao atendimento,E-mail,Fundos,1.0,4.0,0.0,1.0,0.0,Fundos
FD00709,C00137,2026-03-10,2026T1,Alta Renda,Carteira Administrada,App,2-5 anos,9,Boa experiencia no aplicativo,137,2.0,10.0,1.0,1.0,acesso app,Chat,Carteira Administrada,4.0,7.75,0.3333333333333333,47.25,1.0,Carteira Administrada
FD00710,C00038,2026-03-19,2026T1,Private,Tesouro Direto,Internet Banking,6-24 meses,9,Atendimento claro e rapido,38,1.0,10.0,1.0,0.0,reclamacao atendimento,Chat,Tesouro Direto,2.0,3.5,0.0,22.950000000000003,0.0,Fundos
FD00711,C00223,2026-03-02,2026T1,Private,CDB,Assessoria,5+ anos,10,Assessoria ajudou na decisao,223,2.0,10.0,2.0,0.0,acesso app,Agencia,CDB,3.0,4.0,0.0,26.433333333333334,0.0,CDB
FD00712,C00398,2026-03-03,2026T1,Alta Renda,Tesouro Direto,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,398,,,,,,,,6.0,6.833333333333333,0.3333333333333333,36.71666666666667,0.0,CDB
FD00713,C00416,2026-02-27,2026T1,Alta Renda,Tesouro Direto,App,2-5 anos,8,"Atendimento resolveu, mas demorou",416,2.0,9.5,1.0,0.0,duvida rentabilidade,Chat,Carteira Administrada,3.0,5.333333333333333,0.3333333333333333,35.56666666666667,0.0,CDB
FD00714,C00249,2026-01-25,2026T1,Novo Investidor,CDB,Central de Atendimento,5+ anos,10,Boa experiencia no aplicativo,249,2.0,9.0,1.0,0.0,cadastro,Telefone,CDB,3.0,5.0,0.3333333333333333,32.43333333333333,1.0,CDB
FD00715,C00461,2026-03-06,2026T1,Private,Fundos,App,2-5 anos,9,Atendimento claro e rapido,461,1.0,8.0,1.0,0.0,reclamacao atendimento,Chat,Carteira Administrada,3.0,9.0,0.3333333333333333,43.03333333333333,1.0,Fundos
FD00716,C00367,2026-05-25,2026T2,Novo Investidor,Tesouro Direto,App,0-6 meses,7,"Atendimento resolveu, mas demorou",367,1.0,8.0,1.0,0.0,duvida rentabilidade,Telefone,Tesouro Direto,1.0,8.0,0.0,28.8,0.0,Fundos
FD00717,C00091,2026-06-16,2026T2,Private,Carteira Administrada,App,6-24 meses,9,Consegui acompanhar minha carteira,91,,,,,,,,1.0,12.0,1.0,80.8,0.0,Carteira Administrada
FD00718,C00550,2026-05-12,2026T2,Varejo,Fundos,Central de Atendimento,5+ anos,10,Informacoes estavam faceis de encontrar,550,,,,,,,,2.0,3.5,0.0,17.95,0.0,Fundos
FD00719,C00390,2026-04-17,2026T2,Varejo,CDB,App,6-24 meses,10,Informacoes estavam faceis de encontrar,390,1.0,,1.0,0.0,duvida rentabilidade,Agencia,CDB,2.0,8.0,0.0,17.25,0.0,CDB
FD00720,C00306,2026-04-04,2026T2,Novo Investidor,COE,App,5+ anos,1,Nao entendi a cobranca,306,,,,,,,,1.0,12.0,0.0,23.8,0.0,COE
FD00721,C00229,2026-04-14,2026T2,Novo Investidor,Fundos,Internet Banking,6-24 meses,10,Assessoria ajudou na decisao,229,1.0,2.0,1.0,0.0,duvida rentabilidade,Telefone,CDB,3.0,7.333333333333333,0.6666666666666666,32.86666666666667,0.0,Fundos
FD00722,C00043,2026-04-23,2026T2,Private,Fundos,App,6-24 meses,10,Atendimento claro e rapido,43,,,,,,,,1.0,17.0,0.0,18.1,0.0,Fundos
FD00723,C00188,2026-06-25,2026T2,Alta Renda,Tesouro Direto,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,188,1.0,10.0,0.0,1.0,reclamacao atendimento,Chat,Tesouro Direto,,,,,,
FD00724,C00195,2026-05-29,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,7,Tive duvida sobre rentabilidade,195,1.0,8.0,1.0,0.0,reclamacao atendimento,E-mail,Tesouro Direto,5.0,9.8,0.0,27.080000000000002,0.0,Carteira Administrada
FD00725,C00209,2026-05-09,2026T2,Private,Fundos,Assessoria,5+ anos,10,Consegui acompanhar minha carteira,209,1.0,10.0,1.0,0.0,reclamacao atendimento,Chat,Tesouro Direto,2.0,9.0,0.0,33.45,0.0,Carteira Administrada
FD00726,C00307,2026-05-08,2026T2,Alta Renda,Tesouro Direto,Central de Atendimento,6-24 meses,9,Atendimento claro e rapido,307,1.0,8.0,1.0,0.0,extrato,Chat,Tesouro Direto,2.0,6.5,0.0,24.15,0.0,Tesouro Direto
FD00727,C00004,2026-04-14,2026T2,Varejo,Carteira Administrada,App,6-24 meses,8,"Atendimento resolveu, mas demorou",4,,,,,,,,2.0,10.0,0.5,47.55,0.0,COE
FD00728,C00446,2026-04-22,2026T2,Novo Investidor,COE,App,6-24 meses,10,Boa experiencia no aplicativo,446,1.0,10.0,1.0,0.0,extrato,E-mail,COE,2.0,10.0,0.0,22.450000000000003,0.0,CDB
FD00729,C00109,2026-04-07,2026T2,Private,CDB,App,6-24 meses,9,Assessoria ajudou na decisao,109,1.0,10.0,1.0,0.0,resgate,Chat,CDB,3.0,4.0,0.0,23.566666666666666,0.0,CDB
FD00730,C00432,2026-04-18,2026T2,Varejo,Tesouro Direto,App,2-5 anos,10,Boa experiencia no aplicativo,432,1.0,6.0,0.0,1.0,acesso app,Chat,Carteira Administrada,2.0,9.5,0.0,36.55,0.0,Carteira Administrada
FD00731,C00400,2026-05-04,2026T2,Varejo,Fundos,Assessoria,0-6 meses,9,Informacoes estavam faceis de encontrar,400,,,,,,,,6.0,6.0,0.0,24.866666666666664,0.0,CDB
FD00732,C00545,2026-05-20,2026T2,Varejo,Carteira Administrada,App,6-24 meses,0,Informacoes divergentes sobre o produto,545,1.0,7.0,0.0,1.0,resgate,Chat,CDB,3.0,8.666666666666666,0.3333333333333333,26.166666666666668,0.0,CDB
FD00733,C00065,2026-05-18,2026T2,Alta Renda,COE,Internet Banking,6-24 meses,9,Assessoria ajudou na decisao,65,,,,,,,,2.0,8.5,0.0,14.85,0.0,COE
FD00734,C00040,2026-06-22,2026T2,Alta Renda,Carteira Administrada,App,6-24 meses,7,"Atendimento resolveu, mas demorou",40,,,,,,,,1.0,12.0,0.0,15.2,0.0,CDB
FD00735,C00010,2026-05-29,2026T2,Varejo,CDB,App,6-24 meses,10,Assessoria ajudou na decisao,10,2.0,8.0,2.0,0.0,acesso app,Telefone,CDB,4.0,8.5,0.0,25.475,1.0,CDB
FD00736,C00066,2026-06-28,2026T2,Alta Renda,Tesouro Direto,Internet Banking,2-5 anos,9,Consegui acompanhar minha carteira,66,1.0,8.0,1.0,0.0,cadastro,E-mail,Tesouro Direto,2.0,7.5,0.5,31.35,0.0,Tesouro Direto
FD00737,C00523,2026-06-20,2026T2,Novo Investidor,Carteira Administrada,App,2-5 anos,7,"Atendimento resolveu, mas demorou",523,,,,,,,,2.0,11.0,0.0,58.599999999999994,1.0,Carteira Administrada
FD00738,C00538,2026-05-25,2026T2,Private,Tesouro Direto,App,5+ anos,10,Assessoria ajudou na decisao,538,,,,,,,,1.0,8.0,0.0,34.2,1.0,Tesouro Direto
FD00739,C00524,2026-05-27,2026T2,Varejo,COE,Central de Atendimento,2-5 anos,7,"Atendimento resolveu, mas demorou",524,,,,,,,,3.0,9.333333333333334,0.0,23.099999999999998,0.0,COE
FD00740,C00253,2026-05-15,2026T2,Varejo,Carteira Administrada,App,0-6 meses,8,"Experiencia ok, mas poderia ser mais simples",253,1.0,8.0,1.0,0.0,duvida rentabilidade,Chat,Carteira Administrada,1.0,9.0,1.0,103.4,1.0,Carteira Administrada
FD00741,C00380,2026-05-04,2026T2,Alta Renda,Fundos,Internet Banking,6-24 meses,10,Atendimento claro e rapido,380,,,,,,,,2.0,9.5,0.0,43.0,0.0,Carteira Administrada
FD00742,C00295,2026-04-20,2026T2,Private,Tesouro Direto,App,6-24 meses,7,Tive duvida sobre rentabilidade,295,,,,,,,,3.0,7.0,0.0,14.433333333333332,0.0,CDB
FD00743,C00426,2026-04-23,2026T2,Alta Renda,Fundos,,0-6 meses,8,Demorou um pouco para encontrar informacoes,426,2.0,9.5,1.0,1.0,explicacao risco,Telefone,COE,2.0,11.5,0.0,12.850000000000001,0.0,COE
FD00744,C00081,2026-06-11,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,10,Assessoria ajudou na decisao,81,,,,,,,,1.0,7.0,2.0,101.3,0.0,Carteira Administrada
FD00745,C00093,2026-05-07,2026T2,Varejo,Tesouro Direto,App,6-24 meses,10,Boa experiencia no aplicativo,93,,,,,,,,2.0,12.5,0.0,18.0,0.0,Fundos
FD00746,C00407,2026-04-16,2026T2,Alta Renda,Fundos,App,0-6 meses,10,Informacoes estavam faceis de encontrar,407,,,,,,,,2.0,7.0,0.5,28.799999999999997,0.0,Carteira Administrada
FD00747,C00354,2026-05-23,2026T2,Private,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,354,2.0,7.5,2.0,0.0,duvida rentabilidade,Chat,CDB,3.0,4.666666666666667,0.0,37.23333333333333,1.0,CDB
FD00748,C00076,2026-04-07,2026T2,Varejo,Fundos,App,0-6 meses,9,Assessoria ajudou na decisao,76,1.0,9.0,1.0,0.0,explicacao risco,Telefone,Fundos,3.0,8.333333333333334,0.0,16.433333333333334,0.0,CDB
FD00749,C00294,2026-04-26,2026T2,Alta Renda,Tesouro Direto,Central de Atendimento,2-5 anos,10,Consegui acompanhar minha carteira,294,,,,,,,,3.0,5.0,0.0,17.366666666666667,1.0,COE
FD00750,C00200,2026-04-03,2026T2,Varejo,COE,Assessoria,2-5 anos,9,Consegui acompanhar minha carteira,200,,,,,,,,3.0,7.666666666666667,0.6666666666666666,23.46666666666667,0.0,CDB
FD00751,C00160,2026-05-09,2026T2,Varejo,Fundos,Central de Atendimento,5+ anos,9,Atendimento claro e rapido,160,,,,,,,,1.0,1.0,1.0,26.8,0.0,Fundos
FD00752,C00489,2026-05-05,2026T2,Novo Investidor,CDB,Assessoria,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",489,,,,,,,,2.0,12.0,0.0,32.349999999999994,0.0,CDB
FD00753,C00499,2026-06-21,2026T2,Novo Investidor,Carteira Administrada,App,0-6 meses,9,Informacoes estavam faceis de encontrar,499,,,,,,,,1.0,8.0,0.0,69.9,0.0,Carteira Administrada
FD00754,C00175,2026-05-01,2026T2,Varejo,Carteira Administrada,Assessoria,2-5 anos,10,Consegui acompanhar minha carteira,175,,,,,,,,,,,,,
FD00755,C00329,2026-06-13,2026T2,Alta Renda,Fundos,App,2-5 anos,4,Nao ficou claro o risco do produto,329,2.0,3.5,0.0,2.0,reclamacao atendimento,Chat,Fundos,2.0,8.5,0.0,27.35,0.0,Fundos
FD00756,C00530,2026-04-05,2026T2,Varejo,Carteira Administrada,Internet Banking,0-6 meses,9,,530,1.0,9.0,1.0,0.0,acesso app,Telefone,Carteira Administrada,5.0,7.6,0.2,32.760000000000005,1.0,Carteira Administrada
FD00757,C00212,2026-06-19,2026T2,Varejo,CDB,Internet Banking,2-5 anos,8,"Experiencia ok, mas poderia ser mais simples",212,,,,,,,,2.0,7.0,0.0,20.700000000000003,0.0,CDB
FD00758,C00124,2026-05-16,2026T2,Private,Fundos,Assessoria,5+ anos,9,Consegui acompanhar minha carteira,124,1.0,9.0,0.0,1.0,resgate,Chat,Carteira Administrada,2.0,7.0,0.5,22.45,1.0,Carteira Administrada
FD00759,C00178,2026-06-02,2026T2,Alta Renda,Tesouro Direto,Internet Banking,0-6 meses,9,Boa experiencia no aplicativo,178,,,,,,,,4.0,5.5,0.25,34.8,0.0,Carteira Administrada
FD00760,C00501,2026-04-09,2026T2,Varejo,Fundos,Internet Banking,0-6 meses,10,Boa experiencia no aplicativo,501,1.0,10.0,1.0,0.0,reclamacao atendimento,Telefone,Fundos,1.0,3.0,0.0,37.0,0.0,Fundos
FD00761,C00535,2026-06-25,2026T2,Varejo,Fundos,App,5+ anos,9,Atendimento claro e rapido,535,1.0,9.0,1.0,0.0,resgate,Telefone,Fundos,2.0,11.0,0.0,29.55,0.0,Carteira Administrada
FD00762,C00154,2026-06-12,2026T2,Alta Renda,CDB,App,6-24 meses,9,Assessoria ajudou na decisao,154,,,,,,,,1.0,5.0,0.0,9.8,0.0,Tesouro Direto
